i: 0, j: 0, char: a, height: 0
i: 19, j: 51, char: a, height: 0
i: 19, j: 52, char: a, height: 0
i: 19, j: 53, char: a, height: 0
i: 19, j: 54, char: c, height: 2
i: 19, j: 55, char: c, height: 2
i: 19, j: 56, char: c, height: 2
i: 19, j: 57, char: c, height: 2
i: 19, j: 58, char: c, height: 2
i: 19, j: 59, char: c, height: 2
i: 19, j: 60, char: c, height: 2
i: 19, j: 61, char: c, height: 2
i: 19, j: 62, char: c, height: 2
i: 19, j: 63, char: c, height: 2
i: 19, j: 64, char: a, height: 0
i: 19, j: 65, char: a, height: 0
i: 19, j: 66, char: c, height: 2
i: 19, j: 67, char: a, height: 0
i: 19, j: 68, char: c, height: 2
i: 19, j: 69, char: c, height: 2
i: 19, j: 70, char: c, height: 2
i: 19, j: 71, char: c, height: 2
i: 19, j: 72, char: c, height: 2
i: 19, j: 73, char: c, height: 2
i: 19, j: 74, char: c, height: 2
i: 19, j: 75, char: c, height: 2
i: 19, j: 76, char: c, height: 2
i: 19, j: 77, char: c, height: 2
i: 19, j: 78, char: c, height: 2
i: 19, j: 79, char: c, height: 2
i: 19, j: 80, char: c, height: 2
i: 19, j: 81, char: c, height: 2
i: 19, j: 82, char: a, height: 0
i: 19, j: 83, char: a, height: 0
i: 19, j: 84, char: a, height: 0
i: 19, j: 85, char: c, height: 2
i: 19, j: 86, char: c, height: 2
i: 19, j: 87, char: c, height: 2
i: 19, j: 88, char: c, height: 2
i: 19, j: 89, char: a, height: 0
i: 19, j: 90, char: a, height: 0
i: 19, j: 91, char: a, height: 0
i: 19, j: 92, char: a, height: 0
i: 19, j: 93, char: a, height: 0
i: 19, j: 94, char: a, height: 0
i: 19, j: 95, char: a, height: 0
i: 19, j: 96, char: a, height: 0
i: 19, j: 97, char: a, height: 0
i: 19, j: 98, char: a, height: 0
i: 19, j: 99, char: c, height: 2
i: 19, j: 100, char: c, height: 2
i: 19, j: 101, char: c, height: 2
i: 19, j: 102, char: c, height: 2
i: 19, j: 103, char: c, height: 2
i: 19, j: 104, char: c, height: 2
i: 19, j: 105, char: c, height: 2
i: 19, j: 106, char: c, height: 2
i: 19, j: 107, char: c, height: 2
i: 19, j: 108, char: c, height: 2
i: 19, j: 109, char: c, height: 2
i: 19, j: 110, char: c, height: 2
i: 19, j: 111, char: c, height: 2
i: 19, j: 112, char: a, height: 0
i: 19, j: 113, char: a, height: 0
i: 19, j: 114, char: a, height: 0
i: 19, j: 115, char: a, height: 0
i: 19, j: 116, char: c, height: 2
i: 19, j: 117, char: c, height: 2
i: 19, j: 118, char: c, height: 2
i: 19, j: 119, char: c, height: 2
i: 19, j: 120, char: c, height: 2
i: 19, j: 121, char: c, height: 2
i: 19, j: 122, char: c, height: 2
i: 19, j: 123, char: c, height: 2
i: 19, j: 124, char: c, height: 2
i: 19, j: 125, char: c, height: 2
i: 19, j: 126, char: c, height: 2
i: 19, j: 127, char: c, height: 2
i: 19, j: 128, char: c, height: 2
i: 19, j: 129, char: c, height: 2
i: 19, j: 130, char: c, height: 2
i: 19, j: 131, char: c, height: 2
i: 19, j: 132, char: i, height: 8
i: 19, j: 133, char: i, height: 8
i: 19, j: 134, char: i, height: 8
i: 19, j: 135, char: n, height: 13
i: 19, j: 136, char: n, height: 13
i: 19, j: 137, char: n, height: 13
i: 19, j: 138, char: t, height: 19
i: 19, j: 139, char: t, height: 19
i: 19, j: 140, char: t, height: 19
i: 19, j: 141, char: x, height: 23
i: 19, j: 142, char: x, height: 23
i: 19, j: 143, char: x, height: 23
i: 19, j: 144, char: x, height: 23
i: 19, j: 145, char: x, height: 23
i: 19, j: 146, char: y, height: 24
i: 19, j: 147, char: y, height: 24
i: 19, j: 148, char: y, height: 24
i: 19, j: 149, char: y, height: 24
i: 19, j: 150, char: y, height: 24
i: 19, j: 151, char: v, height: 21
i: 19, j: 152, char: v, height: 21
i: 19, j: 153, char: v, height: 21
i: 19, j: 154, char: q, height: 16
i: 19, j: 155, char: q, height: 16
i: 19, j: 156, char: q, height: 16
i: 19, j: 157, char: q, height: 16
i: 19, j: 158, char: m, height: 12
i: 19, j: 159, char: m, height: 12
i: 19, j: 160, char: m, height: 12
i: 19, j: 161, char: d, height: 3
i: 19, j: 162, char: d, height: 3
i: 19, j: 163, char: d, height: 3
i: 19, j: 164, char: c, height: 2
i: 19, j: 165, char: c, height: 2
i: 19, j: 166, char: c, height: 2
i: 20, j: 0, char: S, height: 0
i: 20, j: 1, char: b, height: 1
i: 20, j: 2, char: c, height: 2
i: 20, j: 3, char: c, height: 2
i: 20, j: 4, char: c, height: 2
i: 20, j: 5, char: c, height: 2
i: 20, j: 6, char: c, height: 2
i: 20, j: 7, char: c, height: 2
i: 20, j: 8, char: c, height: 2
i: 20, j: 9, char: c, height: 2
i: 20, j: 10, char: c, height: 2
i: 20, j: 11, char: c, height: 2
i: 20, j: 12, char: c, height: 2
i: 20, j: 13, char: c, height: 2
i: 20, j: 14, char: c, height: 2
i: 20, j: 15, char: c, height: 2
i: 20, j: 16, char: c, height: 2
i: 20, j: 17, char: c, height: 2
i: 20, j: 18, char: c, height: 2
i: 20, j: 19, char: c, height: 2
i: 20, j: 20, char: c, height: 2
i: 20, j: 21, char: c, height: 2
i: 20, j: 22, char: c, height: 2
i: 20, j: 23, char: c, height: 2
i: 20, j: 24, char: c, height: 2
i: 20, j: 25, char: c, height: 2
i: 20, j: 26, char: c, height: 2
i: 20, j: 27, char: c, height: 2
i: 20, j: 28, char: c, height: 2
i: 20, j: 29, char: c, height: 2
i: 20, j: 30, char: a, height: 0
i: 20, j: 31, char: a, height: 0
i: 20, j: 32, char: a, height: 0
i: 20, j: 33, char: a, height: 0
i: 20, j: 34, char: a, height: 0
i: 20, j: 35, char: a, height: 0
i: 20, j: 36, char: a, height: 0
i: 20, j: 37, char: a, height: 0
i: 20, j: 38, char: c, height: 2
i: 20, j: 39, char: c, height: 2
i: 20, j: 40, char: a, height: 0
i: 20, j: 41, char: a, height: 0
i: 20, j: 42, char: a, height: 0
i: 20, j: 43, char: c, height: 2
i: 20, j: 44, char: c, height: 2
i: 20, j: 45, char: a, height: 0
i: 20, j: 46, char: a, height: 0
i: 20, j: 47, char: a, height: 0
i: 20, j: 48, char: a, height: 0
i: 20, j: 49, char: a, height: 0
i: 20, j: 50, char: a, height: 0
i: 20, j: 51, char: a, height: 0
i: 20, j: 52, char: a, height: 0
i: 20, j: 53, char: a, height: 0
i: 20, j: 54, char: c, height: 2
i: 20, j: 55, char: c, height: 2
i: 20, j: 56, char: c, height: 2
i: 20, j: 57, char: c, height: 2
i: 20, j: 58, char: c, height: 2
i: 20, j: 59, char: c, height: 2
i: 20, j: 60, char: c, height: 2
i: 20, j: 61, char: c, height: 2
i: 20, j: 62, char: c, height: 2
i: 20, j: 63, char: c, height: 2
i: 20, j: 64, char: c, height: 2
i: 20, j: 65, char: c, height: 2
i: 20, j: 66, char: c, height: 2
i: 20, j: 67, char: c, height: 2
i: 20, j: 68, char: c, height: 2
i: 20, j: 69, char: c, height: 2
i: 20, j: 70, char: c, height: 2
i: 20, j: 71, char: c, height: 2
i: 20, j: 72, char: c, height: 2
i: 20, j: 73, char: c, height: 2
i: 20, j: 74, char: c, height: 2
i: 20, j: 75, char: c, height: 2
i: 20, j: 76, char: c, height: 2
i: 20, j: 77, char: c, height: 2
i: 20, j: 78, char: c, height: 2
i: 20, j: 79, char: c, height: 2
i: 20, j: 80, char: c, height: 2
i: 20, j: 81, char: c, height: 2
i: 20, j: 82, char: c, height: 2
i: 20, j: 83, char: c, height: 2
i: 20, j: 84, char: c, height: 2
i: 20, j: 85, char: c, height: 2
i: 20, j: 86, char: c, height: 2
i: 20, j: 87, char: c, height: 2
i: 20, j: 88, char: c, height: 2
i: 20, j: 89, char: a, height: 0
i: 20, j: 90, char: a, height: 0
i: 20, j: 91, char: a, height: 0
i: 20, j: 92, char: a, height: 0
i: 20, j: 93, char: a, height: 0
i: 20, j: 94, char: a, height: 0
i: 20, j: 95, char: a, height: 0
i: 20, j: 96, char: c, height: 2
i: 20, j: 97, char: c, height: 2
i: 20, j: 98, char: c, height: 2
i: 20, j: 99, char: c, height: 2
i: 20, j: 100, char: c, height: 2
i: 20, j: 101, char: c, height: 2
i: 20, j: 102, char: c, height: 2
i: 20, j: 103, char: c, height: 2
i: 20, j: 104, char: c, height: 2
i: 20, j: 105, char: a, height: 0
i: 20, j: 106, char: a, height: 0
i: 20, j: 107, char: c, height: 2
i: 20, j: 108, char: c, height: 2
i: 20, j: 109, char: c, height: 2
i: 20, j: 110, char: c, height: 2
i: 20, j: 111, char: c, height: 2
i: 20, j: 112, char: c, height: 2
i: 20, j: 113, char: c, height: 2
i: 20, j: 114, char: c, height: 2
i: 20, j: 115, char: c, height: 2
i: 20, j: 116, char: c, height: 2
i: 20, j: 117, char: c, height: 2
i: 20, j: 118, char: c, height: 2
i: 20, j: 119, char: c, height: 2
i: 20, j: 120, char: c, height: 2
i: 20, j: 121, char: c, height: 2
i: 20, j: 122, char: c, height: 2
i: 20, j: 123, char: c, height: 2
i: 20, j: 124, char: c, height: 2
i: 20, j: 125, char: c, height: 2
i: 20, j: 126, char: c, height: 2
i: 20, j: 127, char: c, height: 2
i: 20, j: 128, char: c, height: 2
i: 20, j: 129, char: c, height: 2
i: 20, j: 130, char: c, height: 2
i: 20, j: 131, char: c, height: 2
i: 20, j: 132, char: c, height: 2
i: 20, j: 133, char: i, height: 8
i: 20, j: 134, char: i, height: 8
i: 20, j: 135, char: i, height: 8
i: 20, j: 136, char: n, height: 13
i: 20, j: 137, char: n, height: 13
i: 20, j: 138, char: t, height: 19
i: 20, j: 139, char: t, height: 19
i: 20, j: 140, char: t, height: 19
i: 20, j: 141, char: x, height: 23
i: 20, j: 142, char: x, height: 23
i: 20, j: 143, char: x, height: 23
i: 20, j: 144, char: x, height: 23
i: 20, j: 145, char: E, height: 25
i: 20, j: 146, char: z, height: 25
i: 20, j: 147, char: y, height: 24
i: 20, j: 148, char: y, height: 24
i: 20, j: 149, char: y, height: 24
i: 20, j: 150, char: y, height: 24
i: 20, j: 151, char: y, height: 24
i: 20, j: 152, char: v, height: 21
i: 20, j: 153, char: v, height: 21
i: 20, j: 154, char: v, height: 21
i: 20, j: 155, char: q, height: 16
i: 20, j: 156, char: q, height: 16
i: 20, j: 157, char: q, height: 16
i: 20, j: 158, char: m, height: 12
i: 20, j: 159, char: m, height: 12
i: 20, j: 160, char: m, height: 12
i: 20, j: 161, char: d, height: 3
i: 20, j: 162, char: d, height: 3
i: 20, j: 163, char: d, height: 3
i: 20, j: 164, char: c, height: 2
i: 20, j: 165, char: c, height: 2
i: 20, j: 166, char: c, height: 2
i: 21, j: 0, char: a, height: 0
i: 21, j: 1, char: b, height: 1
i: 21, j: 2, char: c, height: 2
i: 21, j: 3, char: c, height: 2
i: 21, j: 4, char: c, height: 2
i: 21, j: 5, char: c, height: 2
i: 21, j: 6, char: c, height: 2
i: 21, j: 7, char: c, height: 2
i: 21, j: 8, char: c, height: 2
i: 21, j: 9, char: c, height: 2
i: 21, j: 10, char: c, height: 2
i: 21, j: 11, char: c, height: 2
i: 21, j: 12, char: c, height: 2
i: 21, j: 13, char: c, height: 2
i: 21, j: 14, char: c, height: 2
i: 21, j: 15, char: c, height: 2
i: 21, j: 16, char: c, height: 2
i: 21, j: 17, char: c, height: 2
i: 21, j: 18, char: c, height: 2
i: 21, j: 19, char: c, height: 2
i: 21, j: 20, char: c, height: 2
i: 21, j: 21, char: c, height: 2
i: 21, j: 22, char: c, height: 2
i: 21, j: 23, char: c, height: 2
i: 21, j: 24, char: c, height: 2
i: 21, j: 25, char: c, height: 2
i: 21, j: 26, char: c, height: 2
i: 21, j: 27, char: c, height: 2
i: 21, j: 28, char: c, height: 2
i: 21, j: 29, char: a, height: 0
i: 21, j: 30, char: a, height: 0
i: 21, j: 31, char: a, height: 0
i: 21, j: 32, char: a, height: 0
i: 21, j: 33, char: a, height: 0
i: 21, j: 34, char: a, height: 0
i: 21, j: 35, char: a, height: 0
i: 21, j: 36, char: a, height: 0
i: 21, j: 37, char: a, height: 0
i: 21, j: 38, char: a, height: 0
i: 21, j: 39, char: c, height: 2
i: 21, j: 40, char: c, height: 2
i: 21, j: 41, char: c, height: 2
i: 21, j: 42, char: c, height: 2
i: 21, j: 43, char: c, height: 2
i: 21, j: 44, char: c, height: 2
i: 21, j: 45, char: c, height: 2
i: 21, j: 46, char: a, height: 0
i: 21, j: 47, char: a, height: 0
i: 21, j: 48, char: a, height: 0
i: 21, j: 49, char: a, height: 0
i: 21, j: 50, char: a, height: 0
i: 21, j: 51, char: a, height: 0
i: 21, j: 52, char: c, height: 2
i: 21, j: 53, char: c, height: 2
i: 21, j: 54, char: c, height: 2
i: 21, j: 55, char: c, height: 2
i: 21, j: 56, char: c, height: 2
i: 21, j: 57, char: c, height: 2
i: 21, j: 58, char: c, height: 2
i: 21, j: 59, char: c, height: 2
i: 21, j: 60, char: c, height: 2
i: 21, j: 61, char: c, height: 2
i: 21, j: 62, char: c, height: 2
i: 21, j: 63, char: c, height: 2
i: 21, j: 64, char: c, height: 2
i: 21, j: 65, char: a, height: 0
i: 21, j: 66, char: a, height: 0
i: 21, j: 67, char: a, height: 0
i: 21, j: 68, char: c, height: 2
i: 21, j: 69, char: c, height: 2
i: 21, j: 70, char: c, height: 2
i: 21, j: 71, char: c, height: 2
i: 21, j: 72, char: c, height: 2
i: 21, j: 73, char: a, height: 0
i: 21, j: 74, char: a, height: 0
i: 21, j: 75, char: c, height: 2
i: 21, j: 76, char: a, height: 0
i: 21, j: 77, char: a, height: 0
i: 21, j: 78, char: c, height: 2
i: 21, j: 79, char: c, height: 2
i: 21, j: 80, char: c, height: 2
i: 21, j: 81, char: c, height: 2
i: 21, j: 82, char: c, height: 2
i: 21, j: 83, char: c, height: 2
i: 21, j: 84, char: c, height: 2
i: 21, j: 85, char: c, height: 2
i: 21, j: 86, char: c, height: 2
i: 21, j: 87, char: c, height: 2
i: 21, j: 88, char: c, height: 2
i: 21, j: 89, char: c, height: 2
i: 21, j: 90, char: c, height: 2
i: 21, j: 91, char: c, height: 2
i: 21, j: 92, char: c, height: 2
i: 21, j: 93, char: a, height: 0
i: 21, j: 94, char: a, height: 0
i: 21, j: 95, char: a, height: 0
i: 21, j: 96, char: a, height: 0
i: 21, j: 97, char: a, height: 0
i: 21, j: 98, char: a, height: 0
i: 21, j: 99, char: c, height: 2
i: 21, j: 100, char: c, height: 2
i: 21, j: 101, char: c, height: 2
i: 21, j: 102, char: c, height: 2
i: 21, j: 103, char: c, height: 2
i: 21, j: 104, char: c, height: 2
i: 21, j: 105, char: a, height: 0
i: 21, j: 106, char: a, height: 0
i: 21, j: 107, char: c, height: 2
i: 21, j: 108, char: a, height: 0
i: 21, j: 109, char: a, height: 0
i: 21, j: 110, char: a, height: 0
i: 21, j: 111, char: c, height: 2
i: 21, j: 112, char: c, height: 2
i: 21, j: 113, char: c, height: 2
i: 21, j: 114, char: c, height: 2
i: 21, j: 115, char: c, height: 2
i: 21, j: 116, char: c, height: 2
i: 21, j: 117, char: c, height: 2
i: 21, j: 118, char: c, height: 2
i: 21, j: 119, char: c, height: 2
i: 21, j: 120, char: c, height: 2
i: 21, j: 121, char: c, height: 2
i: 21, j: 122, char: c, height: 2
i: 21, j: 123, char: c, height: 2
i: 21, j: 124, char: c, height: 2
i: 21, j: 125, char: c, height: 2
i: 21, j: 126, char: c, height: 2
i: 21, j: 127, char: c, height: 2
i: 21, j: 128, char: c, height: 2
i: 21, j: 129, char: c, height: 2
i: 21, j: 130, char: c, height: 2
i: 21, j: 131, char: c, height: 2
i: 21, j: 132, char: c, height: 2
i: 21, j: 133, char: i, height: 8
i: 21, j: 134, char: i, height: 8
i: 21, j: 135, char: i, height: 8
i: 21, j: 136, char: n, height: 13
i: 21, j: 137, char: n, height: 13
i: 21, j: 138, char: t, height: 19
i: 21, j: 139, char: t, height: 19
i: 21, j: 140, char: t, height: 19
i: 21, j: 141, char: x, height: 23
i: 21, j: 142, char: x, height: 23
i: 21, j: 143, char: x, height: 23
i: 21, j: 144, char: y, height: 24
i: 21, j: 145, char: y, height: 24
i: 21, j: 146, char: y, height: 24
i: 21, j: 147, char: y, height: 24
i: 21, j: 148, char: y, height: 24
i: 21, j: 149, char: y, height: 24
i: 21, j: 150, char: y, height: 24
i: 21, j: 151, char: v, height: 21
i: 21, j: 152, char: v, height: 21
i: 21, j: 153, char: v, height: 21
i: 21, j: 154, char: v, height: 21
i: 21, j: 155, char: q, height: 16
i: 21, j: 156, char: q, height: 16
i: 21, j: 157, char: q, height: 16
i: 21, j: 158, char: m, height: 12
i: 21, j: 159, char: m, height: 12
i: 21, j: 160, char: m, height: 12
i: 21, j: 161, char: d, height: 3
i: 21, j: 162, char: d, height: 3
i: 21, j: 163, char: d, height: 3
i: 21, j: 164, char: c, height: 2
i: 21, j: 165, char: c, height: 2
i: 21, j: 166, char: c, height: 2
i: 22, j: 0, char: a, height: 0
i: 22, j: 1, char: b, height: 1
i: 22, j: 2, char: c, height: 2
i: 22, j: 3, char: c, height: 2
i: 22, j: 4, char: c, height: 2
i: 22, j: 5, char: c, height: 2
i: 22, j: 6, char: c, height: 2
i: 22, j: 7, char: c, height: 2
i: 22, j: 8, char: c, height: 2
i: 22, j: 9, char: c, height: 2
i: 22, j: 10, char: c, height: 2
i: 22, j: 11, char: c, height: 2
i: 22, j: 12, char: c, height: 2
i: 22, j: 13, char: c, height: 2
i: 22, j: 14, char: c, height: 2
i: 22, j: 15, char: c, height: 2
i: 22, j: 16, char: c, height: 2
i: 22, j: 17, char: c, height: 2
i: 22, j: 18, char: c, height: 2
i: 22, j: 19, char: c, height: 2
i: 22, j: 20, char: c, height: 2
i: 22, j: 21, char: c, height: 2
i: 22, j: 22, char: c, height: 2
i: 22, j: 23, char: c, height: 2
i: 22, j: 24, char: c, height: 2
i: 22, j: 25, char: c, height: 2
i: 22, j: 26, char: c, height: 2
i: 22, j: 27, char: c, height: 2
i: 22, j: 28, char: c, height: 2
i: 22, j: 29, char: a, height: 0
i: 22, j: 30, char: a, height: 0
i: 22, j: 31, char: a, height: 0
i: 22, j: 32, char: a, height: 0
i: 22, j: 33, char: a, height: 0
i: 22, j: 34, char: a, height: 0
i: 22, j: 35, char: a, height: 0
i: 22, j: 36, char: a, height: 0
i: 22, j: 37, char: a, height: 0
i: 22, j: 38, char: a, height: 0
i: 22, j: 39, char: c, height: 2
i: 22, j: 40, char: c, height: 2
i: 22, j: 41, char: c, height: 2
i: 22, j: 42, char: c, height: 2
i: 22, j: 43, char: c, height: 2
i: 22, j: 44, char: c, height: 2
i: 22, j: 45, char: a, height: 0
i: 22, j: 46, char: a, height: 0
i: 22, j: 47, char: a, height: 0
i: 22, j: 48, char: a, height: 0
i: 22, j: 49, char: a, height: 0
i: 22, j: 50, char: a, height: 0
i: 22, j: 51, char: a, height: 0
i: 22, j: 52, char: a, height: 0
i: 22, j: 53, char: c, height: 2
i: 22, j: 54, char: c, height: 2
i: 22, j: 55, char: c, height: 2
i: 22, j: 56, char: c, height: 2
i: 22, j: 57, char: c, height: 2
i: 22, j: 58, char: c, height: 2
i: 22, j: 59, char: c, height: 2
i: 22, j: 60, char: c, height: 2
i: 22, j: 61, char: c, height: 2
i: 22, j: 62, char: c, height: 2
i: 22, j: 63, char: c, height: 2
i: 22, j: 64, char: c, height: 2
i: 22, j: 65, char: a, height: 0
i: 22, j: 66, char: a, height: 0
i: 22, j: 67, char: a, height: 0
i: 22, j: 68, char: c, height: 2
i: 22, j: 69, char: c, height: 2
i: 22, j: 70, char: c, height: 2
i: 22, j: 71, char: c, height: 2
i: 22, j: 72, char: c, height: 2
i: 22, j: 73, char: c, height: 2
i: 22, j: 74, char: a, height: 0
i: 22, j: 75, char: a, height: 0
i: 22, j: 76, char: a, height: 0
i: 22, j: 77, char: a, height: 0
i: 22, j: 78, char: c, height: 2
i: 22, j: 79, char: c, height: 2
i: 22, j: 80, char: c, height: 2
i: 22, j: 81, char: c, height: 2
i: 22, j: 82, char: c, height: 2
i: 22, j: 83, char: c, height: 2
i: 22, j: 84, char: c, height: 2
i: 22, j: 85, char: c, height: 2
i: 22, j: 86, char: c, height: 2
i: 22, j: 87, char: c, height: 2
i: 22, j: 88, char: c, height: 2
i: 22, j: 89, char: c, height: 2
i: 22, j: 90, char: c, height: 2
i: 22, j: 91, char: c, height: 2
i: 22, j: 92, char: c, height: 2
i: 22, j: 93, char: a, height: 0
i: 22, j: 94, char: a, height: 0
i: 22, j: 95, char: a, height: 0
i: 22, j: 96, char: a, height: 0
i: 22, j: 97, char: a, height: 0
i: 22, j: 98, char: a, height: 0
i: 22, j: 99, char: c, height: 2
i: 22, j: 100, char: c, height: 2
i: 22, j: 101, char: c, height: 2
i: 22, j: 102, char: c, height: 2
i: 22, j: 103, char: c, height: 2
i: 22, j: 104, char: c, height: 2
i: 22, j: 105, char: a, height: 0
i: 22, j: 106, char: a, height: 0
i: 22, j: 107, char: a, height: 0
i: 22, j: 108, char: a, height: 0
i: 22, j: 109, char: a, height: 0
i: 22, j: 110, char: c, height: 2
i: 22, j: 111, char: c, height: 2
i: 22, j: 112, char: c, height: 2
i: 22, j: 113, char: c, height: 2
i: 22, j: 114, char: c, height: 2
i: 22, j: 115, char: c, height: 2
i: 22, j: 116, char: c, height: 2
i: 22, j: 117, char: c, height: 2
i: 22, j: 118, char: c, height: 2
i: 22, j: 119, char: c, height: 2
i: 22, j: 120, char: c, height: 2
i: 22, j: 121, char: c, height: 2
i: 22, j: 122, char: c, height: 2
i: 22, j: 123, char: c, height: 2
i: 22, j: 124, char: c, height: 2
i: 22, j: 125, char: c, height: 2
i: 22, j: 126, char: c, height: 2
i: 22, j: 127, char: c, height: 2
i: 22, j: 128, char: c, height: 2
i: 22, j: 129, char: c, height: 2
i: 22, j: 130, char: c, height: 2
i: 22, j: 131, char: c, height: 2
i: 22, j: 132, char: i, height: 8
i: 22, j: 133, char: i, height: 8
i: 22, j: 134, char: i, height: 8
i: 22, j: 135, char: n, height: 13
i: 22, j: 136, char: n, height: 13
i: 22, j: 137, char: n, height: 13
i: 22, j: 138, char: t, height: 19
i: 22, j: 139, char: t, height: 19
i: 22, j: 140, char: x, height: 23
i: 22, j: 141, char: x, height: 23
i: 22, j: 142, char: y, height: 24
i: 22, j: 143, char: y, height: 24
i: 22, j: 144, char: y, height: 24
i: 22, j: 145, char: y, height: 24
i: 22, j: 146, char: y, height: 24
i: 22, j: 147, char: y, height: 24
i: 22, j: 148, char: y, height: 24
i: 22, j: 149, char: v, height: 21
i: 22, j: 150, char: v, height: 21
i: 22, j: 151, char: v, height: 21
i: 22, j: 152, char: v, height: 21
i: 22, j: 153, char: v, height: 21
i: 22, j: 154, char: q, height: 16
i: 22, j: 155, char: q, height: 16
i: 22, j: 156, char: q, height: 16
i: 22, j: 157, char: q, height: 16
i: 22, j: 158, char: m, height: 12
i: 22, j: 159, char: m, height: 12
i: 22, j: 160, char: m, height: 12
i: 22, j: 161, char: d, height: 3
i: 22, j: 162, char: d, height: 3
i: 22, j: 163, char: d, height: 3
i: 22, j: 164, char: c, height: 2
i: 22, j: 165, char: c, height: 2
i: 22, j: 166, char: c, height: 2
i: 23, j: 0, char: a, height: 0
i: 23, j: 1, char: b, height: 1
i: 23, j: 2, char: c, height: 2
i: 23, j: 3, char: c, height: 2
i: 23, j: 4, char: c, height: 2
i: 23, j: 5, char: c, height: 2
i: 23, j: 6, char: c, height: 2
i: 23, j: 7, char: c, height: 2
i: 23, j: 8, char: c, height: 2
i: 23, j: 9, char: c, height: 2
i: 23, j: 10, char: c, height: 2
i: 23, j: 11, char: c, height: 2
i: 23, j: 12, char: c, height: 2
i: 23, j: 13, char: c, height: 2
i: 23, j: 14, char: c, height: 2
i: 23, j: 15, char: c, height: 2
i: 23, j: 16, char: c, height: 2
i: 23, j: 17, char: c, height: 2
i: 23, j: 18, char: c, height: 2
i: 23, j: 19, char: c, height: 2
i: 23, j: 20, char: c, height: 2
i: 23, j: 21, char: c, height: 2
i: 23, j: 22, char: c, height: 2
i: 23, j: 23, char: c, height: 2
i: 23, j: 24, char: c, height: 2
i: 23, j: 25, char: c, height: 2
i: 23, j: 26, char: c, height: 2
i: 23, j: 27, char: c, height: 2
i: 23, j: 28, char: c, height: 2
i: 23, j: 29, char: a, height: 0
i: 23, j: 30, char: c, height: 2
i: 23, j: 31, char: a, height: 0
i: 23, j: 32, char: c, height: 2
i: 23, j: 33, char: a, height: 0
i: 23, j: 34, char: a, height: 0
i: 23, j: 35, char: a, height: 0
i: 23, j: 36, char: c, height: 2
i: 23, j: 37, char: c, height: 2
i: 23, j: 38, char: c, height: 2
i: 23, j: 39, char: c, height: 2
i: 23, j: 40, char: c, height: 2
i: 23, j: 41, char: c, height: 2
i: 23, j: 42, char: c, height: 2
i: 23, j: 43, char: c, height: 2
i: 23, j: 44, char: c, height: 2
i: 23, j: 45, char: a, height: 0
i: 23, j: 46, char: a, height: 0
i: 23, j: 47, char: a, height: 0
i: 23, j: 48, char: a, height: 0
i: 23, j: 49, char: a, height: 0
i: 23, j: 50, char: a, height: 0
i: 23, j: 51, char: a, height: 0
i: 23, j: 52, char: c, height: 2
i: 23, j: 53, char: c, height: 2
i: 23, j: 54, char: c, height: 2
i: 23, j: 55, char: c, height: 2
i: 23, j: 56, char: c, height: 2
i: 23, j: 57, char: c, height: 2
i: 23, j: 58, char: c, height: 2
i: 23, j: 59, char: c, height: 2
i: 23, j: 60, char: c, height: 2
i: 23, j: 61, char: c, height: 2
i: 23, j: 62, char: c, height: 2
i: 23, j: 63, char: a, height: 0
i: 23, j: 64, char: a, height: 0
i: 23, j: 65, char: a, height: 0
i: 23, j: 66, char: a, height: 0
i: 23, j: 67, char: a, height: 0
i: 23, j: 68, char: a, height: 0
i: 23, j: 69, char: a, height: 0
i: 23, j: 70, char: a, height: 0
i: 23, j: 71, char: c, height: 2
i: 23, j: 72, char: c, height: 2
i: 23, j: 73, char: c, height: 2
i: 23, j: 74, char: a, height: 0
i: 23, j: 75, char: a, height: 0
i: 23, j: 76, char: a, height: 0
i: 23, j: 77, char: a, height: 0
i: 23, j: 78, char: a, height: 0
i: 23, j: 79, char: c, height: 2
i: 23, j: 80, char: c, height: 2
i: 23, j: 81, char: c, height: 2
i: 23, j: 82, char: c, height: 2
i: 23, j: 83, char: c, height: 2
i: 23, j: 84, char: c, height: 2
i: 23, j: 85, char: c, height: 2
i: 23, j: 86, char: c, height: 2
i: 23, j: 87, char: c, height: 2
i: 23, j: 88, char: c, height: 2
i: 23, j: 89, char: c, height: 2
i: 23, j: 90, char: c, height: 2
i: 23, j: 91, char: c, height: 2
i: 23, j: 92, char: c, height: 2
i: 23, j: 93, char: c, height: 2
i: 23, j: 94, char: a, height: 0
i: 23, j: 95, char: a, height: 0
i: 23, j: 96, char: a, height: 0
i: 23, j: 97, char: a, height: 0
i: 23, j: 98, char: a, height: 0
i: 23, j: 99, char: a, height: 0
i: 23, j: 100, char: a, height: 0
i: 23, j: 101, char: a, height: 0
i: 23, j: 102, char: c, height: 2
i: 23, j: 103, char: a, height: 0
i: 23, j: 104, char: a, height: 0
i: 23, j: 105, char: a, height: 0
i: 23, j: 106, char: a, height: 0
i: 23, j: 107, char: a, height: 0
i: 23, j: 108, char: a, height: 0
i: 23, j: 109, char: c, height: 2
i: 23, j: 110, char: c, height: 2
i: 23, j: 111, char: c, height: 2
i: 23, j: 112, char: c, height: 2
i: 23, j: 113, char: c, height: 2
i: 23, j: 114, char: c, height: 2
i: 23, j: 115, char: c, height: 2
i: 23, j: 116, char: c, height: 2
i: 23, j: 117, char: c, height: 2
